repo_name,language,created_at,updated_at,stargazers_count,forks_count,open_issues_count,watchers_count,size
MagicOnion,C#,2016-12-10T08:32:33Z,2026-02-07T17:15:11Z,4319,459,10,4319,487826
Starward,C#,2023-05-05T06:24:37Z,2026-02-08T07:57:51Z,4308,223,104,4308,96213
Monitorian,C#,2017-01-18T21:34:07Z,2026-02-08T05:23:37Z,4305,195,14,4305,8685
SSH.NET,C#,2016-01-14T20:41:54Z,2026-02-07T14:30:49Z,4304,968,365,4304,22034
WinMemoryCleaner,C#,2019-07-03T05:29:57Z,2026-02-08T07:16:26Z,4297,268,10,4297,2452
NuGetForUnity,C#,2015-11-05T02:11:36Z,2026-02-05T03:45:21Z,4292,376,70,4292,5429
UnityLibrary,C#,2016-05-12T03:34:20Z,2026-02-07T14:41:06Z,4287,461,13,4287,897
app,C#,2018-08-14T20:58:18Z,2026-02-06T15:11:38Z,4282,262,69,4282,125147
clean-architecture-manga,C#,2017-12-27T11:58:03Z,2026-02-05T12:04:28Z,4278,747,44,4278,21893
xamarin-forms-samples,C#,2014-04-27T20:42:11Z,2026-02-07T21:38:42Z,4270,7224,0,4270,487991
coravel,C#,2018-06-12T17:17:49Z,2026-02-07T08:27:51Z,4264,273,79,4264,3355
luban,C#,2020-10-21T12:42:41Z,2026-02-08T06:57:25Z,4247,677,0,4247,8668
testcontainers-dotnet,C#,2019-02-16T10:03:36Z,2026-02-07T12:12:27Z,4240,338,64,4240,5730
DotNetty,C#,2015-05-08T16:41:53Z,2026-02-06T01:31:19Z,4237,1010,174,4237,2434
Scrutor,C#,2015-11-14T01:26:41Z,2026-02-08T06:12:52Z,4235,274,44,4235,432
SuperSocket,C#,2012-08-04T17:48:39Z,2026-02-06T07:56:57Z,4223,1170,217,4223,28574
Vue.NetCore,C#,2019-09-23T08:19:25Z,2026-02-05T13:01:50Z,4193,1364,231,4193,121606
PSReadLine,C#,2013-05-13T06:39:28Z,2026-02-06T16:41:37Z,4179,320,228,4179,3096
asm-dude,C#,2016-02-19T15:43:23Z,2026-02-04T21:57:18Z,4178,101,47,4178,84494
Psychson,C#,2014-09-26T15:32:24Z,2026-02-05T12:53:18Z,4174,1250,178,4174,1266
RulesEngine,C#,2019-07-30T10:20:41Z,2026-02-07T02:29:42Z,4170,615,80,4170,433
cake,C#,2014-05-23T09:26:54Z,2026-02-07T07:49:46Z,4154,767,275,4154,12007
DotnetSpider,C#,2016-03-21T03:37:32Z,2026-02-06T08:15:15Z,4139,1062,6,4139,59107
radzen-blazor,C#,2019-02-07T10:46:19Z,2026-02-07T19:34:03Z,4134,935,93,4134,49979
SubsCheck-Win-GUI,C#,2025-03-18T00:05:23Z,2026-02-08T07:44:28Z,4133,945,68,4133,547
wpftoolkit,C#,2017-06-13T17:58:53Z,2026-02-05T15:53:34Z,4126,910,781,4126,54834
AICommand,C#,2023-03-18T09:23:23Z,2026-02-05T15:46:22Z,4108,429,6,4108,33
Harden-Windows-Security,C#,2022-11-22T11:26:53Z,2026-02-08T08:08:42Z,4067,296,7,4067,425980
Ombi,C#,2016-02-25T12:14:54Z,2026-02-07T21:58:04Z,4053,412,174,4053,96046
jellyfin-plugin-metatube,C#,2022-05-22T13:57:35Z,2026-02-08T02:44:49Z,4033,330,7,4033,999
ModernFlyouts,C#,2020-06-17T05:36:07Z,2026-02-08T06:20:09Z,4005,209,414,4005,12493
RyTuneX,C#,2023-12-30T17:41:41Z,2026-02-08T02:58:03Z,4003,130,0,4003,12637
OneOf,C#,2016-01-12T22:31:19Z,2026-02-07T16:35:43Z,3998,167,66,3998,860
WinAppDriver,C#,2016-03-20T08:48:45Z,2026-02-06T12:00:47Z,3991,1425,1153,3991,14628
RetroBar,C#,2020-11-24T06:17:57Z,2026-02-08T03:55:05Z,3980,312,427,3980,2528
self-driving-car-sim,C#,2017-02-08T03:31:26Z,2026-02-07T13:13:18Z,3977,1502,56,3977,294632
EFCore.BulkExtensions,C#,2017-05-12T13:50:07Z,2026-02-08T06:00:55Z,3969,637,124,3969,4024
p2p,C#,2021-11-21T10:07:11Z,2026-02-08T05:24:52Z,3961,534,16,3961,6637
LiteMonitor,C#,2025-11-10T12:58:51Z,2026-02-08T06:39:43Z,3960,162,192,3960,43976
VisualStudioUninstaller,C#,2015-09-19T00:36:01Z,2026-02-08T03:30:06Z,3957,579,44,3957,2887
naps2,C#,2015-07-19T20:54:38Z,2026-02-07T23:24:08Z,3939,399,214,3939,114322
NoteHighlight2016,C#,2016-12-12T13:07:03Z,2026-02-07T09:00:44Z,3938,396,94,3938,6133
MvvmCross,C#,2011-11-28T22:45:55Z,2026-02-07T21:38:32Z,3916,1304,196,3916,76219
ravendb,C#,2010-03-02T11:05:30Z,2026-02-06T01:56:09Z,3916,856,82,3916,884196
SyncClipboard,C#,2017-05-14T14:44:21Z,2026-02-08T04:56:32Z,3907,172,23,3907,12161
bflat,C#,2021-06-18T12:44:02Z,2026-02-04T17:33:08Z,3906,113,41,3906,210
SharpZipLib,C#,2010-08-28T18:19:01Z,2026-02-08T08:08:23Z,3905,1004,117,3905,15041
Magick.NET,C#,2015-09-20T08:16:50Z,2026-02-07T13:13:08Z,3900,443,47,3900,62345
Eto,C#,2011-06-02T05:40:38Z,2026-02-08T05:00:42Z,3892,343,362,3892,98022
Celeste,C#,2018-03-01T21:27:39Z,2026-02-07T07:00:17Z,3891,462,20,3891,79
mapperly,C#,2022-02-14T09:13:56Z,2026-02-08T08:01:34Z,3886,205,66,3886,6231
csharp-sdk,C#,2025-03-10T18:17:41Z,2026-02-08T08:35:18Z,3870,617,143,3870,3439
puppeteer-sharp,C#,2017-09-30T20:32:25Z,2026-02-05T16:11:02Z,3844,487,201,3844,11999
MoreLINQ,C#,2015-08-21T10:39:10Z,2026-02-01T20:14:36Z,3832,422,109,3832,4004
fluentassertions,C#,2013-07-28T10:35:25Z,2026-02-08T01:25:43Z,3822,731,68,3822,37540
smtp4dev,C#,2012-01-13T14:52:22Z,2026-02-08T08:16:58Z,3796,409,21,3796,131333
NanUI,C#,2016-06-08T05:57:40Z,2026-02-05T01:41:01Z,3793,663,0,3793,83822
EPPlus,C#,2017-07-12T06:59:15Z,2026-01-27T05:14:39Z,3783,1192,453,3783,14063
crest,C#,2017-07-26T10:23:27Z,2026-02-06T22:54:52Z,3778,508,90,3778,277626
scriban,C#,2016-01-25T14:26:37Z,2026-02-06T06:29:00Z,3772,400,65,3772,3009
VsVim,C#,2009-11-29T01:59:00Z,2026-02-05T18:39:20Z,3754,413,332,3754,95568
PostProcessing,C#,2016-10-10T07:01:21Z,2026-02-07T13:12:39Z,3746,742,311,3746,48568
ConfuserEx,C#,2014-03-28T07:00:26Z,2026-02-07T06:13:47Z,3737,1712,314,3737,2120
Emby.Plugins.JavScraper,C#,2020-01-20T07:48:25Z,2026-02-06T12:09:44Z,3734,559,276,3734,775
TUnit,C#,2024-01-24T13:00:36Z,2026-02-08T07:57:42Z,3734,111,5,3734,160453
privatezilla,C#,2020-05-31T21:32:47Z,2026-02-08T03:39:25Z,3728,168,29,3728,13576
VRTK,C#,2016-04-23T20:55:19Z,2026-02-06T22:55:08Z,3723,981,23,3723,102675
mathnet-numerics,C#,2009-06-24T16:31:36Z,2026-02-06T05:30:42Z,3716,930,326,3716,148402
SteamDesktopAuthenticator,C#,2015-11-25T20:31:41Z,2026-02-08T07:13:29Z,3714,661,318,3714,412
nuke,C#,2017-06-09T01:01:16Z,2026-02-07T06:29:10Z,3705,450,118,3705,37065
AsyncEx,C#,2014-05-08T00:54:59Z,2026-02-06T06:16:48Z,3705,370,70,3705,1217
xNode,C#,2017-09-14T19:42:24Z,2026-02-08T08:30:18Z,3699,621,88,3699,905
XCharts,C#,2018-09-05T15:10:55Z,2026-02-06T04:12:31Z,3697,601,15,3697,51172
samples,C#,2018-01-30T17:41:39Z,2026-02-06T05:56:53Z,3686,5173,97,3686,287079
MelonLoader,C#,2020-04-18T02:16:35Z,2026-02-08T05:44:16Z,3681,598,79,3681,463552
SwarmUI,C#,2024-06-21T06:24:53Z,2026-02-08T06:20:22Z,3681,364,135,3681,34165
ysoserial.net,C#,2017-09-18T17:48:08Z,2026-02-07T04:35:30Z,3669,526,9,3669,10450
163MusicLyrics,C#,2017-08-11T07:38:49Z,2026-02-08T05:20:35Z,3666,167,31,3666,23538
opentelemetry-dotnet,C#,2019-05-07T21:05:33Z,2026-02-07T14:18:44Z,3658,873,157,3658,18343
elasticsearch-net,C#,2010-09-27T13:55:00Z,2026-02-03T07:46:05Z,3653,1147,83,3653,595214
npgsql,C#,2011-11-30T14:13:32Z,2026-02-07T08:49:24Z,3649,877,234,3649,67070
command-line-api,C#,2018-04-17T16:33:31Z,2026-02-06T23:31:05Z,3639,418,480,3639,6919
sbox-public,C#,2025-11-24T08:18:33Z,2026-02-07T23:41:56Z,3638,242,2065,3638,11754
EventSourcing.NetCore,C#,2017-01-28T11:21:53Z,2026-02-07T11:54:17Z,3637,541,25,3637,104289
kiota,C#,2020-12-22T15:35:49Z,2026-02-06T15:54:44Z,3634,299,174,3634,42643
opentrace,C#,2023-05-23T16:59:04Z,2026-02-08T07:16:41Z,3623,150,10,3623,4553
copy-dialog-lunar-lander,C#,2022-09-04T15:30:56Z,2026-02-02T06:59:46Z,3618,79,5,3618,726
XboxDownload,C#,2021-06-14T16:03:22Z,2026-02-08T07:17:39Z,3616,204,1,3616,6923
Geographical-Adventures,C#,2022-02-23T10:17:10Z,2026-02-06T10:53:22Z,3613,527,41,3613,1701164
play-games-plugin-for-unity,C#,2013-12-09T22:55:07Z,2026-02-05T02:02:35Z,3612,981,765,3612,1804298
dotnet,C#,2021-10-20T16:52:16Z,2026-02-07T08:12:41Z,3611,370,189,3611,4765
Deform,C#,2019-02-02T06:11:18Z,2026-02-05T20:10:01Z,3607,238,20,3607,2036
maui-samples,C#,2020-04-15T15:04:17Z,2026-02-06T16:20:41Z,3603,1489,90,3603,73867
Topshelf,C#,2010-07-16T13:28:06Z,2026-02-01T02:31:19Z,3597,705,0,3597,48836
IdentityServer4.Admin,C#,2018-02-10T19:56:05Z,2026-02-05T15:50:01Z,3596,1159,309,3596,10267
YoutubeExplode,C#,2016-08-09T09:59:54Z,2026-02-07T18:16:24Z,3592,567,9,3592,1964
R3,C#,2023-12-07T08:28:22Z,2026-02-07T10:51:40Z,3592,153,31,3592,2723
OpenTabletDriver,C#,2019-09-30T02:58:36Z,2026-02-07T22:34:04Z,3590,446,407,3590,12907
blazor-starter-kit,C#,2021-02-26T16:39:36Z,2026-01-30T21:43:46Z,3585,754,99,3585,3072
TwitchDownloader,C#,2019-08-26T00:45:50Z,2026-02-07T22:46:18Z,3582,320,229,3582,33474
Telegram.Bot,C#,2015-06-28T02:13:07Z,2026-02-07T17:41:39Z,3574,713,0,3574,28341
P,C#,2015-06-21T06:26:36Z,2026-02-05T00:26:18Z,3562,214,24,3562,167137
OpenUtau,C#,2014-11-27T06:55:34Z,2026-02-08T08:14:48Z,3542,448,114,3542,97270
neo,C#,2015-05-31T17:02:33Z,2026-02-05T19:06:48Z,3538,1044,234,3538,15972
Skinner,C#,2016-11-19T07:01:08Z,2026-01-31T17:14:47Z,3535,418,2,3535,47042
AutoFixture,C#,2012-05-29T00:00:02Z,2026-02-03T04:34:30Z,3530,356,54,3530,105280
LLamaSharp,C#,2023-05-09T18:03:21Z,2026-02-07T06:26:52Z,3521,480,25,3521,411545
FusionCache,C#,2020-12-31T17:14:11Z,2026-02-08T01:32:37Z,3517,177,45,3517,12273
space-station-14,C#,2017-05-22T01:57:51Z,2026-02-08T07:46:50Z,3509,5029,4637,3509,888394
Blazorise,C#,2018-12-01T18:18:09Z,2026-02-06T21:33:41Z,3507,539,207,3507,103328
oxyplot,C#,2014-08-12T22:47:55Z,2026-02-06T11:27:23Z,3505,988,624,3505,35189
AutoUpdater.NET,C#,2017-04-12T07:44:07Z,2026-02-07T15:39:01Z,3504,826,106,3504,1154
X-PostProcessing-Library,C#,2020-04-05T11:45:40Z,2026-02-06T09:20:36Z,3501,705,5,3501,186054
Discord.Net,C#,2015-08-04T08:04:33Z,2026-02-06T16:29:50Z,3488,749,129,3488,49362
Templates,C#,2014-10-27T08:57:45Z,2026-02-06T19:50:33Z,3484,502,51,3484,49534
opentk,C#,2013-11-12T01:34:24Z,2026-02-03T11:20:59Z,3478,647,76,3478,163715
LiteNetLib,C#,2016-01-15T18:28:35Z,2026-02-07T20:20:24Z,3470,529,7,3470,8542
Cocona,C#,2020-01-11T09:18:04Z,2026-02-07T08:59:14Z,3470,94,73,3470,1375
Facepunch.Steamworks,C#,2016-07-06T16:38:16Z,2026-02-06T22:20:07Z,3467,405,203,3467,68174
SharpIDE,C#,2025-11-08T13:01:42Z,2026-02-07T23:19:36Z,3463,99,28,3463,21509
fluentmigrator,C#,2010-04-01T01:00:55Z,2026-02-05T13:06:16Z,3461,700,197,3461,141050
FancyScrollView,C#,2017-02-26T02:52:04Z,2026-02-06T10:05:55Z,3449,424,11,3449,4010
Readarr,C#,2020-02-29T20:05:55Z,2026-02-07T05:22:04Z,3432,282,1110,3432,285698
Thrive,C#,2012-08-30T15:31:36Z,2026-02-07T07:02:52Z,3429,581,635,3429,178363
FOCA,C#,2017-10-02T17:05:06Z,2026-02-06T14:44:10Z,3414,610,24,3414,59964
libgit2sharp,C#,2011-02-26T16:44:49Z,2026-02-07T13:43:42Z,3409,921,447,3409,167503
cognitive-services-speech-sdk,C#,2018-04-26T11:28:25Z,2026-02-03T10:59:53Z,3395,1995,192,3395,290108
TensorFlow.NET,C#,2018-12-10T23:04:47Z,2026-02-05T03:12:03Z,3388,541,221,3388,380809
Verify,C#,2019-11-21T23:37:12Z,2026-02-08T08:41:02Z,3385,181,12,3385,20405
mixbox,C#,2021-09-09T17:02:25Z,2026-02-02T22:46:44Z,3383,152,22,3383,13815
WinUI-Gallery,C#,2018-11-01T18:24:11Z,2026-02-07T20:26:21Z,3379,712,84,3379,67409
SymSpell,C#,2014-03-25T11:01:35Z,2026-02-06T11:50:58Z,3376,310,34,3376,12722
hashids.net,C#,2012-10-15T07:58:34Z,2026-01-29T12:22:34Z,3374,174,2,3374,878
arfoundation-samples,C#,2018-06-15T02:54:17Z,2026-02-06T14:36:44Z,3373,1244,30,3373,89298
roslynator,C#,2016-04-26T18:51:53Z,2026-02-07T19:58:41Z,3372,278,213,3372,48874
Steamworks.NET,C#,2013-11-13T23:33:59Z,2026-02-07T05:16:20Z,3367,423,167,3367,17075
referencesource,C#,2014-11-12T05:41:28Z,2026-02-07T04:20:11Z,3364,1300,77,3364,43995
CppSharp,C#,2013-05-10T19:00:56Z,2026-02-04T10:37:25Z,3354,542,346,3354,39059
FluentFTP,C#,2016-10-29T06:28:31Z,2026-02-06T12:06:29Z,3353,682,16,3353,18056
MiniExcel,C#,2021-03-02T00:00:41Z,2026-02-08T02:57:21Z,3353,407,150,3353,44738
Pinta,C#,2011-09-09T23:24:17Z,2026-02-08T04:57:19Z,3350,340,182,3350,54271
shouldly,C#,2010-08-23T07:50:00Z,2026-02-06T17:07:38Z,3340,426,103,3340,24677
Mediator,C#,2021-03-31T12:30:30Z,2026-02-08T08:13:40Z,3338,159,33,3338,1737
Power-Fx,C#,2021-02-23T22:09:05Z,2026-02-07T16:35:25Z,3336,354,351,3336,86159
querybuilder,C#,2017-05-08T09:11:27Z,2026-02-05T05:55:44Z,3331,522,174,3331,913
marten,C#,2015-10-12T18:11:12Z,2026-02-08T07:42:35Z,3329,526,53,3329,48202
BruteShark,C#,2020-02-16T20:58:59Z,2026-02-08T03:10:16Z,3329,357,38,3329,82356
repkg,C#,2019-02-10T23:05:57Z,2026-02-08T06:21:19Z,3303,275,17,3303,214
Hawk,C#,2016-04-02T07:54:41Z,2026-02-06T08:17:03Z,3302,960,67,3302,40981
UnrealCLR,C#,2020-06-15T15:10:23Z,2026-02-07T10:54:13Z,3298,247,6,3298,816535
daggerfall-unity,C#,2015-01-06T21:18:36Z,2026-02-06T13:09:06Z,3294,380,98,3294,141991
dafny,C#,2016-04-16T20:05:38Z,2026-02-04T21:10:33Z,3288,298,1352,3288,329420
GuardClauses,C#,2017-09-12T19:02:33Z,2026-02-03T23:59:17Z,3284,288,11,3284,3760
Papercut-SMTP,C#,2015-08-27T00:46:28Z,2026-02-07T23:57:02Z,3270,299,8,3270,55392
surging,C#,2017-06-16T13:17:30Z,2026-02-05T13:08:05Z,3264,922,254,3264,30531
OnTopReplica,C#,2016-06-09T08:49:41Z,2026-02-08T08:25:01Z,3260,337,137,3260,14988
CSharpRepl,C#,2021-04-03T12:52:25Z,2026-02-07T02:13:07Z,3260,121,62,3260,6417
Architecture,C#,2017-10-08T02:17:11Z,2026-02-03T14:49:42Z,3259,809,0,3259,30
TickerQ,C#,2023-04-20T16:55:23Z,2026-02-08T07:22:37Z,3232,190,70,3232,1160
linq2db,C#,2011-06-18T16:24:37Z,2026-02-06T12:47:00Z,3227,479,370,3227,520146
