repo_name,language,created_at,updated_at,stargazers_count,forks_count,open_issues_count,watchers_count,size
APIJSON,Java,2016-11-21T12:03:29Z,2026-02-06T09:02:51Z,18403,2274,237,18403,73312
disruptor,Java,2012-09-21T13:42:24Z,2026-02-08T07:06:41Z,18218,3967,14,18218,10129
SpringCloudLearning,Java,2017-04-08T10:06:56Z,2026-02-06T14:18:58Z,17978,8007,50,17978,582
tinker,Java,2016-09-06T06:57:52Z,2026-02-08T07:02:11Z,17826,3364,554,17826,7107
caffeine,Java,2014-12-13T08:45:11Z,2026-02-06T17:35:59Z,17454,1686,2,17454,110197
zipkin,Java,2012-06-06T18:26:16Z,2026-02-06T11:15:55Z,17404,3107,171,17404,77306
analysis-ik,Java,2011-12-16T09:01:45Z,2026-02-07T12:37:34Z,17398,3293,381,17398,15484
JustAuth,Java,2019-01-31T09:42:20Z,2026-02-07T07:25:58Z,17386,2846,72,17386,9626
mybatis-plus,Java,2016-08-18T10:06:53Z,2026-02-08T07:33:32Z,17296,4451,104,17296,32051
fresco,Java,2015-03-02T09:58:04Z,2026-02-05T19:12:33Z,17150,3754,260,17150,79548
material-components-android,Java,2016-12-05T16:11:29Z,2026-02-07T00:22:48Z,17147,3214,776,17147,182377
DataX,Java,2018-01-18T10:09:47Z,2026-02-07T15:11:19Z,17113,5666,1350,17113,22958
tech-interview-for-developer,Java,2019-06-09T04:42:57Z,2026-02-08T06:54:11Z,17098,3728,19,17098,6616
Android-Universal-Image-Loader,Java,2011-11-27T18:48:23Z,2026-02-06T07:29:54Z,17094,6046,459,17094,27133
BigData-Notes,Java,2019-03-10T01:40:01Z,2026-02-07T10:30:59Z,16867,4319,37,16867,24052
java8-tutorial,Java,2014-03-16T17:25:43Z,2026-02-08T06:17:24Z,16780,4023,19,16780,149
Grasscutter,Java,2022-04-17T12:43:46Z,2026-02-08T06:47:09Z,16745,4395,147,16745,101542
zheng,Java,2016-10-04T10:07:06Z,2026-02-06T16:37:24Z,16715,7304,81,16715,41267
questdb,Java,2014-04-28T23:29:15Z,2026-02-08T07:45:43Z,16654,1532,797,16654,1279091
presto,Java,2012-08-09T01:03:37Z,2026-02-08T06:11:16Z,16651,5527,2789,16651,265796
springboot-learning-example,Java,2017-02-06T07:02:25Z,2026-02-04T16:01:03Z,16608,7118,54,16608,407
VirtualXposed,Java,2017-12-01T09:00:58Z,2026-02-08T03:00:56Z,15940,2523,155,15940,49794
neo4j,Java,2012-11-12T08:46:15Z,2026-02-08T05:20:19Z,15868,2560,257,15868,691899
SpringBoot-Learning,Java,2016-08-21T03:39:06Z,2026-02-06T02:40:55Z,15797,4847,68,15797,34384
awesome-leetcode-resources,Java,2023-10-25T01:48:19Z,2026-02-08T04:09:49Z,15778,3394,12,15778,264
Android-CleanArchitecture,Java,2014-08-19T14:09:26Z,2026-02-03T12:50:38Z,15570,3289,144,15570,5191
hadoop,Java,2014-08-28T07:00:08Z,2026-02-08T08:37:21Z,15471,9195,97,15471,605396
quarkus,Java,2018-07-06T00:44:20Z,2026-02-07T17:38:04Z,15453,3072,2676,15453,463142
mockito,Java,2012-10-13T20:27:12Z,2026-02-07T20:48:04Z,15420,2657,483,15420,49619
bytecode-viewer,Java,2014-10-14T10:26:46Z,2026-02-08T03:01:10Z,15409,1219,100,15409,648688
pulsar,Java,2016-06-28T07:00:03Z,2026-02-07T06:20:21Z,15080,3703,1641,15080,255377
flink-learning,Java,2019-01-01T07:38:28Z,2026-02-08T05:55:19Z,15041,3962,1,15041,43620
jd-gui,Java,2015-03-25T05:28:41Z,2026-02-07T12:44:15Z,15014,2476,245,15014,56989
doris,Java,2017-08-10T12:13:30Z,2026-02-08T07:37:52Z,14993,3703,780,14993,1213051
supertokens-core,Java,2020-01-05T13:30:52Z,2026-02-08T05:45:20Z,14899,640,150,14899,332958
logstash,Java,2010-11-18T01:31:50Z,2026-02-07T16:18:15Z,14781,3520,2217,14781,133132
zaproxy,Java,2015-06-03T16:55:01Z,2026-02-07T11:29:02Z,14717,2503,850,14717,201502
onedev,Java,2018-11-06T02:57:01Z,2026-02-07T15:56:43Z,14671,939,0,14671,236915
vert.x,Java,2011-06-17T14:54:55Z,2026-02-08T00:05:23Z,14643,2105,227,14643,123478
cryptomator,Java,2014-02-02T00:43:47Z,2026-02-08T02:23:13Z,14560,1267,293,14560,26507
CircleImageView,Java,2014-01-17T16:44:46Z,2026-02-05T13:40:49Z,14540,3101,7,14540,1003
Arduino,Java,2010-09-17T19:10:36Z,2026-02-06T12:38:53Z,14534,7001,741,14534,1387855
QMUI_Android,Java,2017-04-21T10:03:18Z,2026-02-03T16:27:29Z,14522,2678,428,14522,21963
ARouter,Java,2016-12-14T01:27:49Z,2026-02-06T14:16:38Z,14505,2619,140,14505,26589
jib,Java,2018-01-22T18:30:43Z,2026-02-07T22:41:30Z,14304,1467,239,14304,16915
deeplearning4j,Java,2013-11-27T02:03:28Z,2026-02-08T04:16:46Z,14201,3851,618,14201,768901
dolphinscheduler,Java,2019-03-01T16:39:25Z,2026-02-08T06:14:14Z,14150,4995,195,14150,222012
Java,Java,2015-11-25T07:30:08Z,2026-02-08T02:36:27Z,14070,5178,77,14070,24346
languagetool,Java,2013-08-08T16:37:22Z,2026-02-08T08:28:05Z,14058,1484,2085,14058,6097922
zuul,Java,2013-03-13T18:53:57Z,2026-02-06T19:15:59Z,13982,2433,8,13982,6405
kkFileView,Java,2017-12-12T11:41:08Z,2026-02-08T03:46:55Z,13953,3220,368,13953,664572
druid,Java,2012-10-23T19:08:07Z,2026-02-08T07:10:15Z,13933,3772,756,13933,410338
logger,Java,2015-03-20T22:30:12Z,2026-02-08T03:02:15Z,13889,2142,81,13889,1873
mit-deep-learning-book-pdf,Java,2017-04-07T10:46:50Z,2026-02-07T20:06:50Z,13882,2873,12,13882,58474
piggymetrics,Java,2015-03-29T17:56:31Z,2026-02-06T13:25:43Z,13842,6365,26,13842,1512
Material-Animations,Java,2015-03-08T20:54:00Z,2026-02-07T22:31:21Z,13835,2456,20,13835,8692
pinpoint,Java,2014-10-20T09:27:22Z,2026-02-08T06:41:36Z,13805,3773,509,13805,269693
spring-analysis,Java,2016-09-09T07:46:32Z,2026-02-07T14:12:06Z,13774,4160,20,13774,4951
AndroidAutoSize,Java,2018-08-17T09:04:19Z,2026-02-06T14:17:24Z,13738,2010,125,13738,3131
xpipe,Java,2023-01-27T02:25:38Z,2026-02-08T06:40:41Z,13733,525,54,13733,61299
PictureSelector,Java,2017-01-04T07:47:39Z,2026-01-31T10:17:15Z,13594,3108,577,13594,542078
tink,Java,2014-06-06T16:21:09Z,2026-02-05T10:54:15Z,13564,1184,0,13564,61010
Android-PickerView,Java,2014-12-28T01:46:38Z,2026-02-06T15:16:28Z,13474,3460,437,13474,6389
lombok,Java,2009-06-08T19:46:41Z,2026-02-08T07:34:42Z,13382,2467,982,13382,81246
mall-learning,Java,2019-04-12T13:20:31Z,2026-02-06T16:38:17Z,13352,8328,5,13352,39420
dex2jar,Java,2015-03-16T09:13:07Z,2026-02-07T16:19:30Z,13065,2194,380,13065,8725
banner,Java,2016-04-22T05:50:25Z,2026-02-07T04:20:32Z,13046,2535,46,13046,11310
metersphere,Java,2020-02-03T02:06:12Z,2026-02-07T15:52:55Z,12928,2786,44,12928,422020
COLA,Java,2018-02-06T13:46:27Z,2026-02-08T06:44:00Z,12874,3237,98,12874,3828
mall-swarm,Java,2019-11-25T06:55:31Z,2026-02-08T07:27:46Z,12831,5508,9,12831,54601
spring-boot-admin,Java,2014-07-25T11:39:13Z,2026-02-08T01:44:14Z,12801,3118,55,12801,88493
conductor,Java,2016-12-07T22:48:42Z,2026-02-07T20:39:45Z,12784,2341,164,12784,29469
guice,Java,2014-05-28T23:18:53Z,2026-02-05T19:22:50Z,12726,1692,359,12726,125316
zookeeper,Java,2009-03-27T15:41:56Z,2026-02-08T06:10:57Z,12720,7333,221,12720,152391
stetho,Java,2015-01-22T22:34:10Z,2026-02-06T06:31:47Z,12715,1121,84,12715,2392
eureka,Java,2012-07-26T22:23:07Z,2026-02-06T14:49:19Z,12697,3787,137,12697,12632
greenDAO,Java,2011-10-22T16:15:14Z,2026-02-04T16:06:32Z,12625,2881,237,12625,7353
plantuml,Java,2010-11-04T15:55:50Z,2026-02-08T03:11:40Z,12624,1140,580,12624,544815
Matisse,Java,2017-04-13T01:31:05Z,2026-02-07T13:06:09Z,12560,2061,465,12560,1991
trino,Java,2019-01-19T06:38:14Z,2026-02-08T02:30:11Z,12527,3471,2510,12527,288431
AndroidViewAnimations,Java,2014-06-23T03:53:13Z,2026-02-06T14:16:29Z,12480,2422,66,12480,297
AndroidSwipeLayout,Java,2014-08-25T04:09:33Z,2026-02-02T14:34:54Z,12392,2653,383,12392,399
debezium,Java,2016-01-22T20:17:05Z,2026-02-07T19:26:29Z,12383,2841,109,12383,77335
Mybatis-PageHelper,Java,2014-06-09T15:32:30Z,2026-02-08T00:01:25Z,12382,3124,54,12382,5346
OpenSearch,Java,2021-01-29T22:10:00Z,2026-02-08T03:05:05Z,12346,2393,2558,12346,602168
jedis,Java,2010-06-11T13:04:43Z,2026-02-07T08:11:38Z,12275,3912,98,12275,16711
android-interview-questions,Java,2017-07-09T18:47:24Z,2026-02-06T09:21:59Z,12255,2376,13,12255,1366
GmsCore,Java,2014-04-23T19:28:47Z,2026-02-08T05:43:39Z,12144,2538,1217,12144,15503
xManager,Java,2021-02-08T11:31:10Z,2026-02-08T02:54:47Z,12123,316,30,12123,4973
lawnchair,Java,2017-03-03T13:12:58Z,2026-02-08T06:19:59Z,12113,1419,632,12113,736319
uCrop,Java,2016-01-05T13:41:06Z,2026-02-07T11:48:20Z,12101,2227,313,12101,64991
matrix,Java,2018-12-11T07:08:02Z,2026-02-06T01:33:08Z,11985,1935,406,11985,199709
grpc-java,Java,2014-12-08T19:00:00Z,2026-02-07T13:55:43Z,11968,3968,509,11968,116812
Aegis,Java,2016-08-15T19:10:31Z,2026-02-08T08:07:15Z,11907,499,102,11907,22538
Paper,Java,2016-01-22T05:40:19Z,2026-02-08T05:29:29Z,11900,3249,630,11900,126430
VasSonic,Java,2017-08-01T08:35:13Z,2026-02-04T23:19:03Z,11888,1624,44,11888,16215
kafka-ui,Java,2019-11-26T15:55:55Z,2026-02-08T07:17:45Z,11859,1362,345,11859,30382
OpenRefine,Java,2012-10-15T02:22:48Z,2026-02-08T01:45:00Z,11736,2126,709,11736,407022
fullstack-tutorial,Java,2018-04-13T01:50:10Z,2026-02-08T03:38:35Z,11709,2424,21,11709,65725
webmagic,Java,2013-04-23T12:57:36Z,2026-02-08T02:50:55Z,11700,4159,367,11700,17446
datahub,Java,2015-11-18T05:47:40Z,2026-02-07T16:11:12Z,11547,3362,732,11547,452803
newbee-mall,Java,2019-09-21T03:56:04Z,2026-02-08T03:38:50Z,11512,2755,16,11512,36245
realm-java,Java,2012-04-20T09:18:42Z,2026-02-08T06:58:22Z,11490,1756,396,11490,65920
CtCI-6th-Edition,Java,2015-07-02T06:28:46Z,2026-02-08T04:01:52Z,11484,4400,143,11484,21487
ImmersionBar,Java,2017-04-19T05:10:09Z,2026-02-06T22:28:29Z,11480,1923,133,11480,325009
starrocks,Java,2021-09-04T02:29:35Z,2026-02-08T03:03:44Z,11358,2308,966,11358,638600
jsoup,Java,2009-12-19T01:29:58Z,2026-02-07T20:58:23Z,11328,2278,3,11328,6828
joyagent-jdgenie,Java,2025-07-16T02:59:53Z,2026-02-08T04:29:13Z,11304,1527,211,11304,102670
cas,Java,2011-09-09T01:36:42Z,2026-02-07T20:15:53Z,11285,3967,5,11285,323377
interview,Java,2014-07-20T21:27:31Z,2026-02-07T05:19:13Z,11280,5163,174,11280,1200
spider-flow,Java,2020-03-27T11:07:15Z,2026-02-08T03:30:45Z,11229,2169,22,11229,3382
PermissionsDispatcher,Java,2015-08-15T21:41:05Z,2026-02-06T15:09:27Z,11211,1438,32,11211,3009
SmarterStreaming,Java,2016-03-26T14:46:02Z,2026-02-07T04:59:36Z,11159,2766,8,11159,6823377
FileDownloader,Java,2015-12-22T11:17:16Z,2026-02-07T00:05:33Z,11132,2209,193,11132,40720
FlycoTabLayout,Java,2015-11-09T01:53:19Z,2026-01-30T15:50:16Z,11117,2424,371,11117,2620
pkl,Java,2024-01-19T17:28:45Z,2026-02-07T23:45:41Z,11036,354,200,11036,7793
SlidingMenu,Java,2012-06-30T05:14:23Z,2026-02-03T08:26:10Z,11030,4982,307,11030,32085
androidannotations,Java,2012-01-06T08:48:03Z,2026-01-27T16:40:15Z,11022,2328,50,11022,22510
jjwt,Java,2014-09-13T01:06:24Z,2026-02-08T01:56:15Z,11014,1383,48,11014,3503
VirtualApp,Java,2016-07-06T13:25:23Z,2026-02-08T07:14:51Z,10904,3012,170,10904,35198
javapoet,Java,2013-02-01T16:56:30Z,2026-02-05T06:58:18Z,10868,1390,142,10868,1954
platform_frameworks_base,Java,2008-10-21T18:20:37Z,2026-02-07T09:48:20Z,10821,6460,8,10821,8087727
clojure,Java,2010-06-29T20:03:33Z,2026-02-04T05:55:44Z,10815,1456,0,10815,19313
Java-WebSocket,Java,2010-01-20T23:33:04Z,2026-02-07T16:19:40Z,10798,2594,57,10798,4245
vlayout,Java,2017-02-27T08:11:47Z,2026-02-03T08:44:26Z,10769,1787,194,10769,1726
langchain4j,Java,2023-06-20T15:30:29Z,2026-02-08T07:45:15Z,10665,1952,644,10665,27938
zfile,Java,2019-08-19T13:57:56Z,2026-02-08T03:39:18Z,10662,1957,53,10662,40841
android-async-http,Java,2011-02-20T03:25:07Z,2026-02-05T10:37:43Z,10620,4058,120,10620,3063
okhttp-OkGo,Java,2016-01-15T10:35:24Z,2026-02-06T14:15:14Z,10598,2550,470,10598,84860
auto,Java,2013-05-22T21:41:56Z,2026-02-07T23:56:49Z,10550,1213,86,10550,47994
resilience4j,Java,2015-06-03T09:21:01Z,2026-02-06T09:27:12Z,10540,1446,277,10540,8640
Activiti,Java,2012-09-13T11:34:43Z,2026-02-06T17:05:57Z,10516,6968,670,10516,133101
JiaoZiVideoPlayer,Java,2016-02-06T11:04:24Z,2026-02-06T06:51:42Z,10495,2440,275,10495,143896
RxPermissions,Java,2015-09-29T13:55:09Z,2026-02-03T03:08:55Z,10463,1381,101,10463,587
aws-doc-sdk-examples,Java,2016-08-18T19:06:57Z,2026-02-07T09:22:26Z,10356,5846,142,10356,260094
Signal-Server,Java,2013-12-09T07:10:36Z,2026-02-07T13:02:07Z,10353,2418,10,10353,21308
MVPArms,Java,2016-08-06T08:49:56Z,2026-02-05T10:38:29Z,10278,2370,48,10278,5963
sonarqube,Java,2011-01-05T11:05:17Z,2026-02-08T00:04:29Z,10221,2159,3,10221,966768
ViewPagerIndicator,Java,2011-08-04T17:13:44Z,2026-02-06T14:16:30Z,10091,3967,210,10091,8657
CoreNLP,Java,2013-06-27T21:13:49Z,2026-02-05T10:39:16Z,10038,2718,182,10038,400414
glide-transformations,Java,2015-01-09T10:33:29Z,2026-01-27T08:24:40Z,9923,1406,57,9923,26509
JsBridge,Java,2015-02-26T12:10:58Z,2026-02-03T09:01:56Z,9922,2013,145,9922,659
spring-reading,Java,2023-09-15T06:42:44Z,2026-02-08T08:15:15Z,9913,1255,36,9913,2808
easypermissions,Java,2015-12-22T18:05:53Z,2026-02-07T19:50:08Z,9907,1464,40,9907,635
paascloud-master,Java,2018-03-17T05:40:43Z,2026-02-07T07:26:27Z,9894,4270,105,9894,16083
booklore,Java,2024-12-13T19:54:00Z,2026-02-08T07:26:52Z,9833,516,513,9833,46323
MagicIndicator,Java,2016-06-26T08:20:43Z,2026-02-03T07:09:51Z,9819,1554,187,9819,54749
GoGoGo,Java,2021-12-03T06:59:39Z,2026-02-08T06:51:32Z,9804,1124,18,9804,426465
feign,Java,2013-06-26T23:28:16Z,2026-02-08T08:09:04Z,9790,1945,239,9790,10429
AVLoadingIndicatorView,Java,2015-10-24T20:18:33Z,2026-02-07T06:41:59Z,9776,1878,76,9776,14399
spring-boot-api-project-seed,Java,2017-06-23T10:06:30Z,2026-02-07T12:51:59Z,9714,3759,112,9714,77
Fragmentation,Java,2016-02-23T08:54:55Z,2026-02-03T08:25:37Z,9709,2108,191,9709,29343
spinnaker,Java,2014-07-02T19:02:36Z,2026-02-08T02:25:51Z,9685,1251,141,9685,193966
spark,Java,2011-05-05T11:52:05Z,2026-02-07T04:34:25Z,9668,1572,259,9668,2503
android-gif-drawable,Java,2013-01-30T01:37:46Z,2026-02-07T12:50:53Z,9656,1787,32,9656,6100
react-native-camera,Java,2015-04-01T00:54:40Z,2026-02-05T19:26:32Z,9654,3503,143,9654,17586
Android-ObservableScrollView,Java,2014-11-08T14:45:20Z,2026-01-28T01:09:44Z,9627,2050,178,9627,13780
DanmakuFlameMaster,Java,2013-08-11T12:18:50Z,2026-02-07T11:47:49Z,9613,2116,262,9613,3580
cassandra,Java,2009-05-21T02:10:09Z,2026-02-08T03:52:08Z,9612,3834,593,9612,456938
Mycat-Server,Java,2014-12-04T02:46:54Z,2026-02-07T05:14:44Z,9558,3833,951,9558,19570
android-Ultra-Pull-To-Refresh,Java,2014-11-13T03:13:10Z,2026-01-28T19:59:19Z,9543,2643,173,9543,3474
flyway,Java,2012-12-14T18:43:22Z,2026-02-07T14:01:33Z,9515,1593,238,9515,1482901
EhViewer,Java,2014-05-14T12:03:52Z,2026-02-08T05:41:02Z,9499,945,198,9499,111228
LSPosed,Java,2023-07-20T18:03:30Z,2026-02-08T08:20:16Z,9493,593,26,9493,22465
cim,Java,2018-05-20T15:55:56Z,2026-02-07T13:02:25Z,9490,2879,40,9490,35252
AndroidSlidingUpPanel,Java,2013-05-31T18:33:53Z,2026-02-07T15:30:07Z,9485,2245,298,9485,2861
automq,Java,2023-08-17T07:50:13Z,2026-02-08T04:00:27Z,9472,661,81,9472,168903
spring-security,Java,2012-01-10T21:50:57Z,2026-02-07T09:29:33Z,9430,6241,1318,9430,92066
AgentWeb,Java,2017-05-12T07:45:56Z,2026-02-07T15:03:18Z,9401,1663,88,9401,29032
JsonPath,Java,2011-01-24T13:19:19Z,2026-02-07T12:56:56Z,9386,1717,429,9386,2479
PocketHub,Java,2011-09-08T16:52:50Z,2026-02-04T06:12:12Z,9380,3432,134,9380,11945
CalendarView,Java,2017-03-11T07:16:09Z,2026-02-06T14:16:06Z,9368,1844,458,9368,156817
astron-agent,Java,2025-09-19T08:46:01Z,2026-02-08T08:08:29Z,9350,1122,61,9350,99757
AndroidNote,Java,2016-01-04T23:51:36Z,2026-02-05T10:41:04Z,9342,2146,52,9342,7036
testing-samples,Java,2014-10-11T03:51:27Z,2026-02-07T11:44:30Z,9304,3644,130,9304,12105
jmeter,Java,2010-05-26T23:38:07Z,2026-02-06T13:55:55Z,9219,2261,935,9219,135873
android-gpuimage,Java,2012-10-04T08:11:58Z,2026-02-04T07:30:42Z,9156,2307,347,9156,1368
seatunnel,Java,2017-08-05T09:14:47Z,2026-02-08T06:30:08Z,9106,2177,399,9106,51861
flowable-engine,Java,2016-10-13T07:21:43Z,2026-02-07T13:26:21Z,9068,2808,385,9068,239264
VirtualAPK,Java,2017-06-29T07:25:05Z,2026-02-05T05:38:51Z,9063,1540,122,9063,1010
MaterialDesignLibrary,Java,2014-09-30T07:37:17Z,2026-02-04T23:53:14Z,8958,2203,254,8958,8930
Jetpack-MVVM-Best-Practice,Java,2019-10-31T05:21:01Z,2026-02-08T08:22:27Z,8954,1654,6,8954,10737
Android_Data,Java,2015-04-04T01:37:44Z,2026-02-07T15:34:30Z,8897,2027,8,8897,153
jna,Java,2011-04-29T13:30:29Z,2026-02-06T18:41:26Z,8886,1687,119,8886,758422
checkstyle,Java,2013-08-31T02:05:05Z,2026-02-07T22:13:17Z,8850,3981,935,8850,227412
HMCL,Java,2015-06-22T08:06:03Z,2026-02-08T04:43:58Z,8813,826,391,8813,35263
storm,Java,2011-09-17T07:55:13Z,2026-02-07T02:57:31Z,8798,1655,41,8798,27015
LSPatch,Java,2021-03-01T19:38:36Z,2026-02-08T08:24:19Z,8791,1048,12,8791,10312
StatusBarUtil,Java,2016-02-15T03:06:06Z,2026-02-03T08:39:58Z,8780,1718,112,8780,9364
karate,Java,2017-02-07T15:59:17Z,2026-02-07T06:58:09Z,8779,2008,68,8779,26663
shenyu,Java,2018-07-11T08:17:45Z,2026-02-07T05:24:48Z,8765,3029,149,8765,75640
awesome-java-leetcode,Java,2017-04-17T15:51:41Z,2026-02-08T08:14:58Z,8734,1707,13,8734,512
ysoserial,Java,2015-01-28T07:13:55Z,2026-02-08T02:16:05Z,8733,1853,47,8733,460
PojavLauncher,Java,2020-03-11T03:22:54Z,2026-02-08T07:52:18Z,8677,1835,124,8677,907961
Android-PullToRefresh,Java,2011-11-29T09:59:56Z,2026-02-04T02:07:09Z,8671,4659,29,8671,4286
Android-SpinKit,Java,2016-03-20T08:40:51Z,2026-02-03T02:28:43Z,8658,1319,67,8658,10241
AndResGuard,Java,2015-10-11T11:48:06Z,2026-02-04T01:36:51Z,8636,1548,166,8636,8343
react-native-image-picker,Java,2015-06-08T20:25:31Z,2026-02-07T15:35:23Z,8635,2087,334,8635,3219
Android-Debug-Database,Java,2016-11-16T14:20:24Z,2026-02-07T17:51:18Z,8625,876,82,8625,1648
baritone,Java,2018-08-01T15:34:21Z,2026-02-08T08:34:07Z,8616,1767,926,8616,16643
dropwizard,Java,2011-01-19T19:52:29Z,2026-02-08T00:37:33Z,8592,3434,33,8592,114386
testcontainers-java,Java,2015-04-12T12:44:59Z,2026-02-06T14:23:38Z,8574,1795,626,8574,14982
epoxy,Java,2016-08-08T23:05:11Z,2026-02-05T20:37:52Z,8570,735,312,8570,34179
buck,Java,2013-04-17T18:12:18Z,2026-02-08T05:23:35Z,8562,1138,226,8562,2024585
Calligraphy,Java,2013-12-20T02:35:45Z,2026-02-07T07:36:51Z,8557,1086,94,8557,1523
junit4,Java,2009-01-13T03:41:26Z,2026-02-07T13:21:51Z,8539,3283,0,8539,24417
tsunami-security-scanner,Java,2020-06-03T16:20:00Z,2026-02-07T18:51:42Z,8535,921,4,8535,1295
iceberg,Java,2018-11-19T16:26:46Z,2026-02-08T07:08:03Z,8517,3009,548,8517,110831
beam,Java,2016-02-02T08:00:06Z,2026-02-07T20:26:42Z,8474,4500,4161,8474,960449
AndroidPdfViewer,Java,2016-06-02T20:21:21Z,2026-02-08T07:46:06Z,8451,2127,743,8451,4733
aeron,Java,2014-02-07T17:16:58Z,2026-02-07T21:18:58Z,8434,1004,17,8434,73713
im-server,Java,2019-01-23T15:21:28Z,2026-02-08T03:02:26Z,8433,1896,13,8433,22016
hsweb-framework,Java,2016-01-18T03:51:39Z,2026-02-07T05:10:45Z,8406,3040,8,8406,34298
BottomBar,Java,2016-03-16T01:31:05Z,2026-02-07T14:16:30Z,8386,1487,276,8386,40819
spring-ai-alibaba,Java,2024-09-09T01:35:50Z,2026-02-08T07:35:31Z,8314,1827,366,8314,229189
pentaho-kettle,Java,2013-10-08T18:27:11Z,2026-02-07T10:18:00Z,8304,3584,55,8304,727612
UltimateAndroidReference,Java,2017-04-10T07:28:27Z,2026-02-06T07:27:22Z,8294,1279,13,8294,543
javacv,Java,2014-04-21T13:50:26Z,2026-02-07T15:21:04Z,8284,1623,467,8284,7961
transmittable-thread-local,Java,2013-10-13T08:48:33Z,2026-02-07T12:07:36Z,8265,1725,55,8265,3576
shardingsphere-elasticjob,Java,2015-09-11T11:28:52Z,2026-02-07T17:22:59Z,8216,3266,122,8216,45945
atlas,Java,2017-02-28T06:31:43Z,2026-02-07T16:18:29Z,8153,1471,89,8153,84497
otter,Java,2013-08-09T09:31:22Z,2026-02-05T10:44:42Z,8141,2483,334,8141,12042
MaterialViewPager,Java,2015-04-24T17:53:15Z,2026-02-04T04:05:57Z,8107,1471,183,8107,19557
tomcat,Java,2011-10-01T07:00:19Z,2026-02-07T14:44:13Z,8094,5342,27,8094,192798
LitePal,Java,2013-02-20T03:20:07Z,2026-02-05T02:06:22Z,8090,1588,99,8090,5433
LeetCode-Book,Java,2021-12-17T14:16:02Z,2026-02-08T07:51:29Z,8058,879,6,8058,833
XPopup,Java,2018-12-07T06:16:48Z,2026-02-06T02:07:36Z,8016,1213,171,8016,152978
subsampling-scale-image-view,Java,2013-08-26T16:45:25Z,2026-02-06T13:17:34Z,8006,1232,49,8006,57935
SimianArmy,Java,2012-07-06T22:00:05Z,2026-02-07T18:20:34Z,7983,1126,43,7983,15326
graylog2-server,Java,2010-05-17T21:27:02Z,2026-02-07T15:30:55Z,7954,1103,1953,7954,205065
hugo,Java,2013-11-25T09:16:40Z,2026-02-05T11:12:09Z,7921,794,60,7921,201
1brc,Java,2023-12-28T09:13:24Z,2026-02-07T23:46:50Z,7899,2190,39,7899,2744
spring-ai,Java,2023-06-27T18:57:29Z,2026-02-08T08:41:13Z,7875,2278,1182,7875,92544
jimureport,Java,2019-12-05T12:25:59Z,2026-02-08T08:20:15Z,7866,1834,16,7866,106472
metrics,Java,2010-02-26T19:44:42Z,2026-02-05T10:46:07Z,7855,1802,11,7855,21341
hellocharts-android,Java,2014-10-12T09:12:37Z,2026-02-07T18:01:34Z,7841,1607,293,7841,6126
HomeMirror,Java,2015-08-23T03:20:08Z,2026-02-06T19:42:18Z,7835,658,37,7835,6207
material-theme-jetbrains,Java,2015-09-23T07:15:04Z,2026-02-06T06:48:14Z,7778,446,0,7778,148338
CompreFace,Java,2020-07-06T08:29:43Z,2026-02-08T02:06:07Z,7743,1058,230,7743,566295
Shadow,Java,2019-06-13T10:50:27Z,2026-02-08T02:35:30Z,7710,1348,66,7710,3644
MVVMHabit,Java,2017-07-21T10:38:40Z,2026-02-06T00:52:02Z,7708,1701,23,7708,1298
PowerJob,Java,2020-03-16T09:19:55Z,2026-02-06T10:32:24Z,7694,1368,330,7694,19396
RxLifecycle,Java,2015-07-20T13:32:23Z,2026-02-04T11:25:08Z,7679,638,4,7679,897
vjtools,Java,2018-05-29T09:07:08Z,2026-02-07T19:46:25Z,7664,1522,56,7664,2108
AntennaPod,Java,2012-07-31T10:25:08Z,2026-02-08T05:26:14Z,7629,1611,348,7629,115218
MyBookshelf,Java,2018-06-12T03:48:07Z,2026-02-05T15:56:35Z,7626,1805,227,7626,27255
mapstruct,Java,2012-05-28T12:42:42Z,2026-02-06T05:43:44Z,7613,1012,492,7613,11439
android-classyshark,Java,2015-10-12T13:40:48Z,2026-02-06T00:29:51Z,7592,873,41,7592,24865
AndroidAsync,Java,2012-08-24T07:27:04Z,2026-02-04T05:05:38Z,7555,1553,355,7555,3720
algs4,Java,2015-08-31T09:28:49Z,2026-02-07T04:24:28Z,7532,2677,25,7532,2347
