repo_name,language,created_at,updated_at,stargazers_count,forks_count,open_issues_count,watchers_count,size
CopyQ,C++,2009-10-21T13:35:38Z,2026-02-08T03:41:55Z,11148,534,445,11148,41781
helium,C++,2025-02-15T11:43:15Z,2026-02-08T05:58:05Z,11069,226,210,11069,23749
PX4-Autopilot,C++,2012-08-04T21:19:36Z,2026-02-08T03:52:53Z,11047,15019,1757,11047,530454
STL,C++,2019-08-27T01:31:18Z,2026-02-08T04:06:37Z,10974,1610,561,10974,34076
thrift,C++,2009-09-18T08:00:17Z,2026-02-08T05:40:33Z,10895,4091,9,10895,35466
colmap,C++,2014-08-16T00:55:31Z,2026-02-08T00:12:41Z,10864,1885,1071,10864,76449
pcl,C++,2013-02-12T16:40:25Z,2026-02-07T23:43:18Z,10860,4693,593,10860,239845
FileCentipede,C++,2022-03-07T15:47:16Z,2026-02-08T01:23:00Z,10786,673,284,10786,662313
libzmq,C++,2009-07-29T09:56:41Z,2026-02-06T22:55:24Z,10749,2463,374,10749,24045
fprime,C++,2017-06-22T12:45:27Z,2026-02-07T17:37:35Z,10741,1476,409,10741,443709
kakoune,C++,2011-11-03T12:43:55Z,2026-02-08T04:14:23Z,10717,756,924,10717,43382
gcc,C++,2014-08-07T06:50:37Z,2026-02-08T08:14:40Z,10667,4690,49,10667,4006222
Waybar,C++,2018-08-08T21:53:36Z,2026-02-08T05:08:43Z,10589,976,1344,10589,5059
piper,C++,2023-01-10T22:25:40Z,2026-02-08T07:18:37Z,10542,910,419,10542,218456
esphome,C++,2018-04-06T23:23:25Z,2026-02-08T01:21:42Z,10529,5040,619,10529,63927
CppTemplateTutorial,C++,2013-03-12T15:09:02Z,2026-02-08T05:42:23Z,10515,1622,18,10515,502
LunaTranslator,C++,2022-09-28T03:10:53Z,2026-02-08T07:37:43Z,10500,1011,44,10500,21463
skia,C++,2014-01-09T17:09:57Z,2026-02-08T02:24:07Z,10472,1677,46,10472,1207272
ndk-samples,C++,2015-05-16T10:02:15Z,2026-02-08T05:03:05Z,10467,4258,26,10467,55241
WasmEdge,C++,2019-11-29T19:00:17Z,2026-02-07T20:18:27Z,10420,989,200,10420,26578
TrinityCore,C++,2010-12-28T23:40:07Z,2026-02-07T23:52:21Z,10398,6275,1537,10398,1391092
renderdoc,C++,2014-02-27T15:16:30Z,2026-02-07T21:28:02Z,10386,1542,50,10386,141083
rr,C++,2011-08-25T18:59:32Z,2026-02-08T04:49:35Z,10367,643,482,10367,27164
openFrameworks,C++,2009-10-21T21:55:54Z,2026-02-07T18:51:13Z,10320,2572,1057,10320,2213508
monero,C++,2014-04-30T14:38:28Z,2026-02-08T04:35:09Z,10308,3375,739,10308,200665
perspective,C++,2017-11-02T16:27:54Z,2026-02-07T18:38:58Z,10283,1279,112,10283,329321
sherpa-onnx,C++,2022-09-01T05:47:33Z,2026-02-08T08:30:15Z,10212,1149,536,10212,12914
Game-Cheats-Manager,C++,2023-12-31T10:09:12Z,2026-02-08T08:32:18Z,10184,380,14,10184,61848
Whisper,C++,2023-01-07T17:25:57Z,2026-02-08T06:46:35Z,10132,910,160,10132,4520
cp-algorithms,C++,2014-07-24T03:31:47Z,2026-02-08T04:00:09Z,10130,1981,82,10130,59316
ORB_SLAM2,C++,2016-01-23T19:46:24Z,2026-02-07T06:41:40Z,10095,4755,804,10095,42427
Tars,C++,2017-01-18T07:51:52Z,2026-02-07T13:13:27Z,10073,2083,48,10073,15965
benchmark,C++,2013-12-12T00:10:48Z,2026-02-07T12:35:28Z,9998,1738,183,9998,3301
opencv_contrib,C++,2013-09-11T13:28:04Z,2026-02-06T01:57:50Z,9987,5916,662,9987,153924
