repo_name,language,created_at,updated_at,stargazers_count,forks_count,open_issues_count,watchers_count,size
apollo-server,TypeScript,2016-04-21T09:26:01Z,2026-02-06T21:54:05Z,13948,2019,77,13948,139664
soybean-admin,TypeScript,2021-09-08T16:13:36Z,2026-02-08T03:20:55Z,13893,2392,4,13893,14738
commerce,TypeScript,2020-10-26T22:30:00Z,2026-02-08T03:21:41Z,13875,5318,71,13875,11077
shoelace,TypeScript,2017-07-25T18:49:44Z,2026-02-07T13:13:40Z,13846,910,102,13846,18870
deck.gl,TypeScript,2015-12-15T08:38:29Z,2026-02-08T04:53:54Z,13844,2192,474,13844,706028
scalar,TypeScript,2023-08-16T13:42:32Z,2026-02-08T08:17:40Z,13798,730,176,13798,260211
cropperjs,TypeScript,2015-09-25T10:57:53Z,2026-02-08T03:36:27Z,13796,2452,40,13796,15385
claude-flow,TypeScript,2025-06-02T21:24:20Z,2026-02-08T07:37:51Z,13793,1649,433,13793,421908
auto-animate,TypeScript,2022-05-11T18:50:01Z,2026-02-07T02:20:58Z,13742,248,36,13742,11497
mitosis,TypeScript,2020-11-06T01:09:07Z,2026-02-06T09:20:05Z,13728,635,173,13728,28643
lightweight-charts,TypeScript,2019-05-24T14:41:49Z,2026-02-08T07:43:52Z,13684,2147,120,13684,137447
tamagui,TypeScript,2020-10-16T21:19:51Z,2026-02-08T08:37:53Z,13677,584,87,13677,877075
fresh,TypeScript,2021-05-07T14:42:26Z,2026-02-08T01:25:40Z,13672,741,299,13672,44322
midday,TypeScript,2023-09-18T17:12:27Z,2026-02-08T02:28:16Z,13660,1315,4,13660,318054
notesnook,TypeScript,2021-04-01T17:25:54Z,2026-02-08T05:05:08Z,13636,903,1366,13636,278811
partytown,TypeScript,2021-08-20T17:12:55Z,2026-02-06T18:08:38Z,13633,451,78,13633,21903
gitpod,TypeScript,2018-04-24T15:56:54Z,2026-02-08T03:05:42Z,13609,1369,456,13609,106692
quicktype,TypeScript,2017-07-13T00:22:50Z,2026-02-08T04:01:39Z,13608,1167,555,13608,19680
draw-a-ui,TypeScript,2023-11-07T05:47:49Z,2026-02-08T08:16:43Z,13605,1643,51,13605,999
nextra,TypeScript,2020-06-15T16:39:34Z,2026-02-08T02:42:57Z,13600,1415,304,13600,40676
emoji-cheat-sheet,TypeScript,2017-03-17T15:18:39Z,2026-02-08T06:35:26Z,13598,4600,84,13598,31841
trigger.dev,TypeScript,2022-11-30T14:59:07Z,2026-02-08T02:59:06Z,13583,1000,198,13583,153156
nexe,TypeScript,2011-11-26T19:12:16Z,2026-02-02T11:46:58Z,13556,558,163,13556,32865
flipper,TypeScript,2018-04-12T16:47:36Z,2026-02-06T08:31:07Z,13479,982,507,13479,443422
ui-router,TypeScript,2013-01-18T20:26:29Z,2026-02-04T11:40:01Z,13464,2958,25,13464,13457
react-toastify,TypeScript,2016-11-08T12:32:52Z,2026-02-06T03:28:25Z,13427,739,100,13427,16284
kysely,TypeScript,2021-02-22T09:06:55Z,2026-02-08T07:21:49Z,13427,376,153,13427,54202
chartist,TypeScript,2014-03-09T22:40:07Z,2026-02-05T05:29:52Z,13408,2497,241,13408,15517
router,TypeScript,2019-01-14T13:54:39Z,2026-02-08T07:17:30Z,13408,1538,526,13408,66136
open-saas,TypeScript,2023-12-01T13:54:36Z,2026-02-08T01:54:35Z,13345,1518,117,13345,125906
react-redux-typescript-guide,TypeScript,2016-12-20T22:35:36Z,2026-02-07T13:52:52Z,13336,1087,34,13336,2939
blockly,TypeScript,2013-10-25T21:13:33Z,2026-02-06T16:26:26Z,13303,3826,396,13303,147049
n8n-mcp,TypeScript,2025-06-07T12:15:57Z,2026-02-08T07:52:47Z,13300,2393,83,13300,445872
wechat-chatgpt,TypeScript,2022-12-06T13:15:21Z,2026-02-07T16:19:35Z,13295,3788,62,13295,1305
omi,TypeScript,2015-05-31T14:24:58Z,2026-02-08T06:29:17Z,13262,1262,69,13262,159766
chromeless,TypeScript,2017-06-01T16:11:11Z,2026-02-07T11:59:36Z,13251,570,198,13251,1088
peerjs,TypeScript,2012-12-23T07:28:47Z,2026-02-08T06:05:35Z,13210,1450,206,13210,11147
agent-browser,TypeScript,2026-01-11T05:38:15Z,2026-02-08T08:56:39Z,13183,762,171,13183,13080
unleash,TypeScript,2014-09-29T12:50:46Z,2026-02-08T08:25:57Z,13178,833,57,13178,300871
chatgpt-google-extension,TypeScript,2022-12-04T13:33:22Z,2026-02-07T16:18:16Z,13158,1482,106,13158,2305
effect,TypeScript,2019-11-13T12:49:21Z,2026-02-07T22:38:23Z,13145,517,479,13145,95702
ts-node,TypeScript,2015-07-15T02:12:52Z,2026-02-06T08:03:05Z,13145,546,229,13145,8254
drawnix,TypeScript,2024-06-04T14:49:58Z,2026-02-08T08:50:07Z,13143,1092,65,13143,1504
lenis,TypeScript,2022-02-21T14:57:09Z,2026-02-08T07:50:38Z,13121,520,23,13121,9108
tinacms,TypeScript,2019-07-23T18:37:47Z,2026-02-07T15:25:27Z,13109,682,476,13109,914137
metamask-extension,TypeScript,2015-09-06T16:34:48Z,2026-02-07T12:00:08Z,13083,5532,2500,13083,1135029
